epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
172,1282.24,1.558,0.96621,0.00167,0.58998,0.48742,0.47644,0.15307,2.44078,2.00483,0.00322,6.51611e-05,6.51611e-05,6.51611e-05
173,1288.74,1.50732,0.88448,0.00165,0.58478,0.49247,0.47423,0.15191,2.42997,2.01956,0.00319,6.48164e-05,6.48164e-05,6.48164e-05
174,1295.35,1.55838,0.89799,0.00165,0.56404,0.48357,0.44065,0.13764,2.49159,1.96873,0.00326,6.44712e-05,6.44712e-05,6.44712e-05
175,1301.9,1.53801,0.8984,0.00176,0.55405,0.49878,0.42811,0.12689,2.55155,2.00866,0.00337,6.41254e-05,6.41254e-05,6.41254e-05
176,1308.38,1.56613,0.89483,0.00164,0.57584,0.51535,0.47241,0.17271,2.25941,1.89316,0.00285,6.37791e-05,6.37791e-05,6.37791e-05
177,1314.86,1.56867,0.95526,0.00172,0.56256,0.51383,0.46465,0.15401,2.36478,1.92081,0.00309,6.34322e-05,6.34322e-05,6.34322e-05
178,1321.41,1.52158,0.91588,0.00168,0.53649,0.50358,0.43261,0.13806,2.45386,1.96638,0.00325,6.30847e-05,6.30847e-05,6.30847e-05
179,1327.88,1.51743,0.89529,0.00171,0.56209,0.50057,0.47545,0.17392,2.27039,1.91415,0.00288,6.27368e-05,6.27368e-05,6.27368e-05
180,1334.37,1.58698,0.91623,0.00177,0.51126,0.48835,0.45271,0.14626,2.43426,1.9451,0.00322,6.23884e-05,6.23884e-05,6.23884e-05
181,1341.87,1.53214,0.91015,0.00174,0.50924,0.50192,0.46699,0.15067,2.44028,1.89085,0.00321,6.20396e-05,6.20396e-05,6.20396e-05
182,1348.72,1.49992,0.8966,0.00161,0.53795,0.49838,0.49181,0.16427,2.38085,1.91944,0.00311,6.16903e-05,6.16903e-05,6.16903e-05
183,1355.21,1.57302,0.93314,0.00168,0.52061,0.47732,0.46261,0.14051,2.51869,1.93094,0.00335,6.13406e-05,6.13406e-05,6.13406e-05
184,1361.79,1.58126,0.93024,0.00178,0.52317,0.49953,0.45691,0.14189,2.46711,1.99639,0.00329,6.09905e-05,6.09905e-05,6.09905e-05
185,1368.32,1.53654,0.88783,0.00178,0.49515,0.48277,0.41847,0.12531,2.55829,1.98821,0.0035,6.064e-05,6.064e-05,6.064e-05
186,1374.91,1.54428,0.94927,0.00169,0.50262,0.49765,0.44049,0.13905,2.46033,1.95685,0.00329,6.02892e-05,6.02892e-05,6.02892e-05
187,1381.39,1.48696,0.89198,0.00163,0.59786,0.49925,0.48039,0.16038,2.37291,1.9521,0.00305,5.9938e-05,5.9938e-05,5.9938e-05
188,1387.89,1.53717,0.87055,0.00163,0.56816,0.49438,0.45859,0.14419,2.4465,1.94735,0.00318,5.95866e-05,5.95866e-05,5.95866e-05
189,1394.81,1.53327,0.90797,0.00172,0.55514,0.50648,0.45559,0.14967,2.39445,2.01573,0.0031,5.92349e-05,5.92349e-05,5.92349e-05
190,1401.26,1.49707,0.86374,0.00159,0.54518,0.51051,0.46816,0.15303,2.42459,1.9189,0.00319,5.88829e-05,5.88829e-05,5.88829e-05
191,1407.82,1.54797,0.9021,0.00159,0.55367,0.51298,0.50075,0.16504,2.41695,1.8777,0.00315,5.85307e-05,5.85307e-05,5.85307e-05
192,1414.31,1.52414,0.87597,0.00178,0.55228,0.47254,0.48024,0.14487,2.53649,1.86556,0.0034,5.81782e-05,5.81782e-05,5.81782e-05
193,1421,1.5363,0.92552,0.00172,0.56917,0.48827,0.49983,0.17222,2.35464,1.81158,0.0031,5.78256e-05,5.78256e-05,5.78256e-05
194,1427.58,1.51353,0.86613,0.00162,0.59237,0.49341,0.51516,0.17625,2.37419,1.82153,0.00313,5.74728e-05,5.74728e-05,5.74728e-05
195,1434.05,1.60834,0.93047,0.00175,0.62861,0.47229,0.51444,0.17698,2.36354,1.8581,0.00307,5.71198e-05,5.71198e-05,5.71198e-05
196,1440.5,1.52566,0.87226,0.00157,0.61196,0.45806,0.49872,0.16138,2.45828,1.86547,0.00321,5.67667e-05,5.67667e-05,5.67667e-05
197,1447.08,1.51765,0.94979,0.00171,0.62414,0.46196,0.50624,0.16653,2.42241,1.88036,0.00316,5.64135e-05,5.64135e-05,5.64135e-05
198,1453.57,1.5562,0.92223,0.00174,0.6627,0.46231,0.52607,0.18241,2.35486,1.78851,0.00301,5.60602e-05,5.60602e-05,5.60602e-05
199,1460.13,1.52511,0.88072,0.00163,0.58077,0.46201,0.46385,0.14048,2.59436,1.83081,0.00348,5.57068e-05,5.57068e-05,5.57068e-05
200,1466.7,1.52902,0.86647,0.00162,0.56295,0.4838,0.48012,0.15075,2.51398,1.84845,0.00326,5.53534e-05,5.53534e-05,5.53534e-05
201,1473.19,1.47077,0.83471,0.00158,0.53076,0.4837,0.45575,0.14096,2.54009,1.91676,0.00331,5.5e-05,5.5e-05,5.5e-05
202,1479.77,1.47127,0.84986,0.00167,0.46784,0.48635,0.4269,0.12824,2.58621,1.95487,0.00342,5.46466e-05,5.46466e-05,5.46466e-05
203,1486.25,1.49817,0.92318,0.00166,0.48482,0.47577,0.44396,0.13922,2.50682,1.97639,0.00331,5.42932e-05,5.42932e-05,5.42932e-05
204,1492.73,1.45878,0.84666,0.00169,0.53597,0.46795,0.4588,0.1496,2.45848,1.97482,0.00321,5.39398e-05,5.39398e-05,5.39398e-05
205,1499.26,1.50655,0.8714,0.00165,0.57448,0.45026,0.44697,0.13617,2.54316,2.01224,0.00338,5.35865e-05,5.35865e-05,5.35865e-05
206,1505.84,1.55296,0.88657,0.00165,0.57342,0.47129,0.46916,0.15606,2.43533,1.94455,0.00316,5.32333e-05,5.32333e-05,5.32333e-05
207,1512.3,1.48785,0.85715,0.00155,0.56501,0.49542,0.46879,0.15669,2.42348,1.96369,0.00314,5.28802e-05,5.28802e-05,5.28802e-05
208,1518.87,1.54795,0.94083,0.0016,0.4897,0.46363,0.42208,0.13523,2.48009,2.07904,0.0032,5.25272e-05,5.25272e-05,5.25272e-05
209,1525.3,1.48296,0.83069,0.00162,0.53279,0.47552,0.44437,0.13701,2.55935,1.9995,0.00338,5.21744e-05,5.21744e-05,5.21744e-05
210,1531.78,1.51487,0.88973,0.00167,0.61921,0.49137,0.49432,0.16472,2.41637,1.88164,0.00315,5.18218e-05,5.18218e-05,5.18218e-05
211,1538.34,1.50672,0.87025,0.00168,0.60657,0.49944,0.47688,0.14474,2.56623,1.9521,0.00343,5.14693e-05,5.14693e-05,5.14693e-05
212,1544.79,1.54441,0.90054,0.00161,0.62868,0.4941,0.48844,0.14963,2.51892,2.02246,0.00329,5.11171e-05,5.11171e-05,5.11171e-05
213,1551.43,1.45924,0.82523,0.0016,0.53233,0.46463,0.43664,0.12831,2.61714,2.01165,0.00343,5.07651e-05,5.07651e-05,5.07651e-05
214,1557.89,1.51485,0.84452,0.00154,0.52726,0.46139,0.43385,0.13086,2.5555,2.04133,0.00335,5.04134e-05,5.04134e-05,5.04134e-05
215,1564.38,1.47867,0.81678,0.0017,0.51625,0.43261,0.41493,0.12831,2.51316,1.98301,0.00331,5.0062e-05,5.0062e-05,5.0062e-05
216,1570.93,1.5261,0.85674,0.00169,0.50124,0.45393,0.42002,0.13535,2.45201,2.02906,0.00316,4.97108e-05,4.97108e-05,4.97108e-05
217,1577.39,1.52282,0.86084,0.00168,0.48116,0.42162,0.39641,0.11959,2.55916,2.04905,0.00337,4.936e-05,4.936e-05,4.936e-05
218,1583.82,1.4979,0.88453,0.00168,0.45328,0.4712,0.41202,0.13507,2.42674,2.09888,0.00307,4.90095e-05,4.90095e-05,4.90095e-05
219,1590.38,1.47501,0.85433,0.00173,0.52195,0.42719,0.43069,0.13952,2.42014,2.08092,0.00311,4.86594e-05,4.86594e-05,4.86594e-05
220,1597.01,1.49112,0.8488,0.0017,0.53113,0.4169,0.41348,0.13327,2.47087,2.11465,0.00327,4.83097e-05,4.83097e-05,4.83097e-05
221,1603.51,1.54658,0.91206,0.00162,0.59765,0.45494,0.44579,0.14466,2.46677,2.07938,0.00323,4.79604e-05,4.79604e-05,4.79604e-05
222,1610.12,1.50279,0.87266,0.00161,0.60496,0.45396,0.44103,0.14524,2.45666,2.08939,0.00314,4.76116e-05,4.76116e-05,4.76116e-05
223,1616.63,1.44889,0.82269,0.0016,0.58445,0.46349,0.43849,0.12852,2.60199,2.10772,0.0034,4.72632e-05,4.72632e-05,4.72632e-05
224,1623.08,1.48256,0.83886,0.00163,0.61897,0.48751,0.47894,0.15397,2.44767,2.05692,0.00314,4.69153e-05,4.69153e-05,4.69153e-05
225,1629.68,1.49032,0.8755,0.0016,0.55193,0.48573,0.45878,0.14327,2.53991,1.94128,0.00333,4.65678e-05,4.65678e-05,4.65678e-05
226,1636.16,1.50115,0.86462,0.00158,0.60833,0.49403,0.47856,0.1552,2.46855,2.0195,0.00315,4.62209e-05,4.62209e-05,4.62209e-05
227,1642.85,1.52318,0.87605,0.00162,0.61926,0.51994,0.48852,0.17091,2.36991,1.94372,0.00301,4.58746e-05,4.58746e-05,4.58746e-05
228,1649.33,1.43458,0.78949,0.00151,0.61333,0.48202,0.47447,0.14741,2.49559,2.02154,0.00326,4.55288e-05,4.55288e-05,4.55288e-05
229,1655.82,1.49201,0.83172,0.00157,0.54967,0.48492,0.45754,0.14569,2.46682,2.05402,0.0032,4.51836e-05,4.51836e-05,4.51836e-05
230,1662.41,1.5032,0.86457,0.0015,0.50476,0.495,0.44087,0.13194,2.53651,2.01274,0.00336,4.48389e-05,4.48389e-05,4.48389e-05
231,1668.9,1.52435,0.89764,0.00159,0.55371,0.49739,0.46484,0.14679,2.48398,1.95464,0.00328,4.4495e-05,4.4495e-05,4.4495e-05
232,1675.37,1.47226,0.78717,0.00167,0.55703,0.4859,0.4698,0.14267,2.54468,1.91288,0.00337,4.41516e-05,4.41516e-05,4.41516e-05
233,1682.03,1.46134,0.81645,0.00163,0.55916,0.49155,0.46803,0.1501,2.46949,1.89195,0.00318,4.3809e-05,4.3809e-05,4.3809e-05
234,1688.54,1.52167,0.86031,0.0016,0.55794,0.47921,0.46323,0.14366,2.52803,1.9422,0.00329,4.3467e-05,4.3467e-05,4.3467e-05
235,1695,1.499,0.81515,0.00165,0.53149,0.49161,0.45442,0.14088,2.54014,1.98059,0.00336,4.31257e-05,4.31257e-05,4.31257e-05
236,1701.51,1.46493,0.82487,0.00159,0.53736,0.49437,0.45286,0.15162,2.45685,1.94618,0.00322,4.27852e-05,4.27852e-05,4.27852e-05
237,1707.96,1.4275,0.80064,0.00155,0.52125,0.49399,0.45992,0.15014,2.46611,1.95984,0.00324,4.24454e-05,4.24454e-05,4.24454e-05
238,1714.42,1.4362,0.79251,0.0015,0.55847,0.4835,0.46351,0.14944,2.51861,1.93617,0.00332,4.21064e-05,4.21064e-05,4.21064e-05
239,1720.95,1.48312,0.84115,0.00157,0.58319,0.52365,0.49634,0.17452,2.36491,1.88395,0.00298,4.17682e-05,4.17682e-05,4.17682e-05
240,1727.54,1.53154,0.88319,0.00165,0.59396,0.49714,0.47953,0.14843,2.53528,1.94901,0.00338,4.14308e-05,4.14308e-05,4.14308e-05
241,1734.08,1.50142,0.83672,0.00156,0.58507,0.50773,0.47646,0.14951,2.52757,1.95785,0.00334,4.10942e-05,4.10942e-05,4.10942e-05
242,1740.55,1.51093,0.82745,0.0016,0.57813,0.50569,0.4764,0.15983,2.44283,1.97518,0.00319,4.07585e-05,4.07585e-05,4.07585e-05
243,1747.01,1.44407,0.78916,0.00147,0.54854,0.47666,0.44075,0.13376,2.6194,2.09992,0.0035,4.04237e-05,4.04237e-05,4.04237e-05
244,1753.59,1.4792,0.82148,0.00155,0.56448,0.49369,0.4806,0.15775,2.4639,2.05998,0.00321,4.00898e-05,4.00898e-05,4.00898e-05
245,1760.09,1.46612,0.78593,0.00152,0.60378,0.50781,0.48581,0.16416,2.42285,2.04589,0.00314,3.97568e-05,3.97568e-05,3.97568e-05
246,1766.51,1.43784,0.78785,0.00161,0.63579,0.51334,0.51384,0.18686,2.30485,1.99624,0.00293,3.94247e-05,3.94247e-05,3.94247e-05
247,1773.24,1.49333,0.82857,0.00154,0.6297,0.51559,0.50263,0.17772,2.36258,1.9739,0.00299,3.90936e-05,3.90936e-05,3.90936e-05
248,1779.77,1.516,0.83218,0.00159,0.58631,0.49397,0.47201,0.15391,2.50305,1.99294,0.00323,3.87635e-05,3.87635e-05,3.87635e-05
249,1786.25,1.48127,0.80749,0.00162,0.57156,0.50701,0.47407,0.15078,2.53844,1.94479,0.0033,3.84344e-05,3.84344e-05,3.84344e-05
250,1792.81,1.50711,0.82116,0.00161,0.60504,0.50792,0.50391,0.16543,2.45356,1.94963,0.00314,3.81063e-05,3.81063e-05,3.81063e-05
251,1799.29,1.5059,0.81123,0.00159,0.62503,0.51205,0.51321,0.17175,2.40633,1.96344,0.00309,3.77792e-05,3.77792e-05,3.77792e-05
252,1805.81,1.47797,0.8085,0.00157,0.60019,0.52328,0.5061,0.16472,2.45725,1.91172,0.00321,3.74533e-05,3.74533e-05,3.74533e-05
253,1812.41,1.45453,0.75435,0.00147,0.65561,0.51063,0.52079,0.1786,2.353,1.94631,0.00297,3.71283e-05,3.71283e-05,3.71283e-05
254,1819.02,1.47437,0.8265,0.0015,0.59318,0.50592,0.47748,0.15205,2.52137,1.95969,0.00329,3.68045e-05,3.68045e-05,3.68045e-05
255,1825.5,1.43195,0.77234,0.0015,0.61543,0.48652,0.48669,0.15771,2.47157,2.01382,0.00318,3.64819e-05,3.64819e-05,3.64819e-05
256,1832.07,1.4581,0.77492,0.00156,0.60959,0.50799,0.50708,0.17247,2.39139,1.97289,0.00305,3.61603e-05,3.61603e-05,3.61603e-05
257,1838.54,1.49755,0.83388,0.00172,0.62329,0.50386,0.50884,0.17475,2.40565,1.955,0.00307,3.58399e-05,3.58399e-05,3.58399e-05
258,1845.04,1.49489,0.82939,0.00155,0.6199,0.49594,0.50887,0.17252,2.44662,1.89557,0.00317,3.55207e-05,3.55207e-05,3.55207e-05
259,1851.65,1.46699,0.79432,0.00148,0.61386,0.51634,0.54226,0.19789,2.29574,1.86626,0.00286,3.52027e-05,3.52027e-05,3.52027e-05
260,1858.36,1.44069,0.81291,0.00153,0.66323,0.48406,0.51659,0.16966,2.48886,1.92404,0.00326,3.4886e-05,3.4886e-05,3.4886e-05
261,1864.9,1.51069,0.81454,0.00154,0.65059,0.47803,0.51109,0.15519,2.59516,1.87256,0.00349,3.45704e-05,3.45704e-05,3.45704e-05
262,1871.45,1.47342,0.78648,0.0015,0.70593,0.5198,0.54919,0.19853,2.30284,1.86286,0.00291,3.42562e-05,3.42562e-05,3.42562e-05
263,1878.03,1.46908,0.78675,0.00148,0.69488,0.5098,0.54725,0.1865,2.38506,1.88764,0.00306,3.39432e-05,3.39432e-05,3.39432e-05
264,1884.51,1.44668,0.78651,0.00153,0.67403,0.50442,0.5178,0.15282,2.58084,1.8998,0.00345,3.36315e-05,3.36315e-05,3.36315e-05
265,1891.1,1.44244,0.77651,0.00154,0.61636,0.50395,0.5184,0.16317,2.50722,1.86709,0.0033,3.33211e-05,3.33211e-05,3.33211e-05
266,1897.54,1.45361,0.79637,0.00156,0.64572,0.50991,0.54067,0.19499,2.29827,1.86716,0.0029,3.3012e-05,3.3012e-05,3.3012e-05
267,1904.01,1.43937,0.77232,0.00153,0.60056,0.51377,0.52426,0.18107,2.35066,1.91618,0.003,3.27044e-05,3.27044e-05,3.27044e-05
268,1910.6,1.4689,0.76303,0.00157,0.61281,0.50613,0.5307,0.19179,2.3089,1.84717,0.00291,3.23981e-05,3.23981e-05,3.23981e-05
269,1917.03,1.48238,0.82329,0.00157,0.62351,0.52171,0.52216,0.19268,2.28022,1.84358,0.00283,3.20931e-05,3.20931e-05,3.20931e-05
270,1923.6,1.46177,0.77665,0.00143,0.64156,0.52233,0.5342,0.19254,2.3255,1.82768,0.00293,3.17896e-05,3.17896e-05,3.17896e-05
271,1930.08,1.43485,0.79677,0.00163,0.64467,0.49607,0.52045,0.17055,2.46616,1.86677,0.00319,3.14876e-05,3.14876e-05,3.14876e-05
272,1936.99,1.47282,0.7898,0.00151,0.66682,0.50019,0.53529,0.18754,2.345,1.86064,0.00296,3.11869e-05,3.11869e-05,3.11869e-05
273,1943.57,1.46696,0.80378,0.00151,0.66078,0.50794,0.54138,0.19346,2.31405,1.89967,0.00289,3.08878e-05,3.08878e-05,3.08878e-05
274,1950.06,1.40607,0.77332,0.00152,0.63952,0.48999,0.51222,0.16667,2.48196,1.92468,0.00322,3.05901e-05,3.05901e-05,3.05901e-05
275,1956.51,1.44982,0.79623,0.00156,0.64008,0.49782,0.52545,0.18261,2.378,1.86738,0.00305,3.0294e-05,3.0294e-05,3.0294e-05
276,1963.08,1.44285,0.77994,0.00153,0.6491,0.50237,0.52397,0.18631,2.34135,1.81637,0.00294,2.99993e-05,2.99993e-05,2.99993e-05
277,1969.69,1.42499,0.74265,0.0015,0.6187,0.50502,0.51851,0.1819,2.37334,1.82163,0.00304,2.97062e-05,2.97062e-05,2.97062e-05
278,1976.18,1.4696,0.79838,0.00154,0.66067,0.50664,0.51964,0.1721,2.45613,1.86951,0.0032,2.94147e-05,2.94147e-05,2.94147e-05
279,1983.59,1.4742,0.81225,0.00153,0.6377,0.50047,0.51208,0.1794,2.3823,1.85234,0.00309,2.91248e-05,2.91248e-05,2.91248e-05
280,1990.07,1.435,0.77343,0.00156,0.64456,0.48848,0.50433,0.17363,2.40449,1.9084,0.00311,2.88364e-05,2.88364e-05,2.88364e-05
281,1998.66,1.43964,0.79766,0.00148,0.64894,0.51294,0.52711,0.18922,2.31279,1.93765,0.00295,2.85497e-05,2.85497e-05,2.85497e-05
282,2005.19,1.45457,0.8453,0.00155,0.65105,0.50248,0.51807,0.17467,2.39634,1.94631,0.00312,2.82646e-05,2.82646e-05,2.82646e-05
283,2011.81,1.41721,0.7909,0.00148,0.63666,0.51366,0.50792,0.18416,2.32969,1.93484,0.00297,2.79811e-05,2.79811e-05,2.79811e-05
284,2018.3,1.44457,0.76585,0.00146,0.62182,0.51098,0.49986,0.18621,2.30703,1.92995,0.00294,2.76993e-05,2.76993e-05,2.76993e-05
285,2024.91,1.431,0.77505,0.00153,0.64193,0.5015,0.51351,0.18446,2.34418,1.90427,0.00302,2.74192e-05,2.74192e-05,2.74192e-05
286,2031.38,1.4442,0.79354,0.00149,0.61154,0.51799,0.49465,0.17017,2.41438,1.90183,0.00318,2.71408e-05,2.71408e-05,2.71408e-05
287,2037.9,1.45579,0.79528,0.00143,0.62069,0.51946,0.51669,0.18399,2.35099,1.9504,0.00303,2.68641e-05,2.68641e-05,2.68641e-05
288,2044.43,1.41944,0.76693,0.00151,0.61482,0.49916,0.50173,0.17268,2.39692,1.96944,0.00309,2.65891e-05,2.65891e-05,2.65891e-05
289,2050.95,1.40639,0.77619,0.00151,0.61568,0.51078,0.49594,0.17401,2.37273,1.96049,0.00305,2.63159e-05,2.63159e-05,2.63159e-05
290,2057.53,1.47833,0.84574,0.00159,0.59795,0.51244,0.47634,0.15706,2.48254,2.00027,0.00324,2.60445e-05,2.60445e-05,2.60445e-05
291,2064.02,1.41458,0.76736,0.00153,0.62579,0.50807,0.49956,0.17677,2.34433,1.93705,0.00301,2.57748e-05,2.57748e-05,2.57748e-05
292,2070.51,1.41908,0.78512,0.00147,0.62741,0.50493,0.50223,0.18255,2.28395,1.94487,0.00291,2.5507e-05,2.5507e-05,2.5507e-05
293,2077.1,1.44994,0.78317,0.00143,0.61785,0.51758,0.50847,0.1811,2.29758,1.95523,0.00289,2.5241e-05,2.5241e-05,2.5241e-05
294,2083.59,1.40487,0.7548,0.00151,0.60852,0.515,0.49193,0.16535,2.42183,1.9535,0.00314,2.49768e-05,2.49768e-05,2.49768e-05
295,2090.09,1.44014,0.78513,0.00152,0.61839,0.49829,0.48375,0.16225,2.44279,1.9412,0.00318,2.47144e-05,2.47144e-05,2.47144e-05
296,2096.73,1.44051,0.8137,0.00159,0.6145,0.50625,0.47427,0.15613,2.4767,1.96775,0.00325,2.4454e-05,2.4454e-05,2.4454e-05
297,2103.24,1.43551,0.77097,0.00152,0.61105,0.50391,0.48248,0.15968,2.42361,1.91,0.00315,2.41954e-05,2.41954e-05,2.41954e-05
298,2109.81,1.42684,0.7915,0.00155,0.62473,0.5185,0.4929,0.15981,2.45692,1.91687,0.0032,2.39387e-05,2.39387e-05,2.39387e-05
299,2116.29,1.44178,0.80328,0.00151,0.62451,0.49689,0.47058,0.14709,2.54998,1.98908,0.00343,2.36839e-05,2.36839e-05,2.36839e-05
300,2122.8,1.44498,0.79306,0.0015,0.64093,0.51448,0.50203,0.17636,2.35237,1.92017,0.00305,2.34311e-05,2.34311e-05,2.34311e-05
301,2129.38,1.46219,0.78275,0.00152,0.63461,0.50585,0.48742,0.17015,2.36418,1.93351,0.00304,2.31802e-05,2.31802e-05,2.31802e-05
302,2135.86,1.37662,0.74818,0.00149,0.62985,0.52251,0.499,0.18363,2.29991,1.92787,0.00292,2.29313e-05,2.29313e-05,2.29313e-05
303,2142.42,1.4463,0.7951,0.00152,0.63112,0.51447,0.49121,0.17311,2.35802,1.94434,0.00301,2.26843e-05,2.26843e-05,2.26843e-05
304,2148.97,1.4293,0.76011,0.00156,0.62656,0.50845,0.49325,0.17181,2.35783,1.94914,0.00297,2.24394e-05,2.24394e-05,2.24394e-05
305,2155.43,1.42354,0.77408,0.00152,0.63594,0.50768,0.50098,0.18329,2.2893,1.95525,0.00285,2.21964e-05,2.21964e-05,2.21964e-05
306,2161.9,1.40115,0.77478,0.00148,0.61904,0.48449,0.47051,0.14984,2.52199,1.99677,0.00331,2.19555e-05,2.19555e-05,2.19555e-05
307,2168.45,1.43555,0.77651,0.00151,0.6114,0.49451,0.48303,0.15858,2.47074,1.95266,0.00319,2.17166e-05,2.17166e-05,2.17166e-05
308,2175.03,1.44425,0.77588,0.00151,0.6252,0.49171,0.48675,0.15619,2.49976,1.94749,0.00331,2.14798e-05,2.14798e-05,2.14798e-05
309,2181.49,1.44359,0.81474,0.00147,0.63376,0.50489,0.50146,0.1754,2.35954,1.8767,0.00302,2.1245e-05,2.1245e-05,2.1245e-05
310,2188.02,1.41442,0.77072,0.00145,0.6376,0.51281,0.50526,0.17382,2.3796,1.89547,0.00303,2.10123e-05,2.10123e-05,2.10123e-05
311,2194.54,1.47255,0.81125,0.00156,0.60909,0.52286,0.50373,0.16484,2.46911,1.86581,0.00322,2.07817e-05,2.07817e-05,2.07817e-05
312,2201,1.42147,0.79812,0.00158,0.61905,0.50106,0.49096,0.15031,2.56623,1.92007,0.00343,2.05533e-05,2.05533e-05,2.05533e-05
313,2207.59,1.43473,0.77524,0.00139,0.5895,0.50422,0.49713,0.16131,2.49604,1.86657,0.00327,2.03269e-05,2.03269e-05,2.03269e-05
314,2214.07,1.4416,0.78343,0.00147,0.5707,0.50942,0.50683,0.17154,2.44112,1.81929,0.00317,2.01027e-05,2.01027e-05,2.01027e-05
315,2220.78,1.43013,0.79283,0.00159,0.56678,0.4769,0.46642,0.14318,2.60692,1.91502,0.00353,1.98806e-05,1.98806e-05,1.98806e-05
316,2227.25,1.39905,0.74624,0.00153,0.59743,0.49621,0.50256,0.16956,2.41007,1.90698,0.00308,1.96607e-05,1.96607e-05,1.96607e-05
317,2233.75,1.40698,0.75278,0.00149,0.58501,0.48958,0.50965,0.17352,2.41327,1.91884,0.0031,1.9443e-05,1.9443e-05,1.9443e-05
318,2240.33,1.45252,0.80667,0.00158,0.60733,0.46009,0.48237,0.15391,2.53645,1.96263,0.00334,1.92275e-05,1.92275e-05,1.92275e-05
319,2246.81,1.438,0.80108,0.00154,0.61269,0.48372,0.48223,0.14769,2.56614,1.98569,0.0034,1.90142e-05,1.90142e-05,1.90142e-05
320,2253.28,1.44881,0.78889,0.00148,0.56149,0.4876,0.48371,0.1555,2.52322,1.90657,0.00331,1.88031e-05,1.88031e-05,1.88031e-05
321,2259.85,1.43611,0.77663,0.00148,0.61043,0.50328,0.49848,0.16841,2.42699,1.90202,0.00311,1.85942e-05,1.85942e-05,1.85942e-05
322,2266.46,1.42324,0.79254,0.00145,0.61643,0.49455,0.49115,0.1561,2.51401,1.92793,0.00333,1.83876e-05,1.83876e-05,1.83876e-05
323,2272.93,1.40936,0.76239,0.00149,0.64092,0.50782,0.52137,0.17847,2.40146,1.88498,0.00308,1.81833e-05,1.81833e-05,1.81833e-05
324,2279.53,1.43543,0.81276,0.00156,0.65189,0.49857,0.50988,0.17335,2.40487,1.91473,0.00307,1.79812e-05,1.79812e-05,1.79812e-05
325,2286.04,1.45521,0.75308,0.0014,0.61846,0.50617,0.49629,0.15968,2.49982,1.93309,0.00325,1.77814e-05,1.77814e-05,1.77814e-05
326,2292.51,1.44694,0.76425,0.00146,0.64374,0.50925,0.51074,0.16745,2.44983,1.86804,0.00314,1.75839e-05,1.75839e-05,1.75839e-05
327,2299.05,1.40949,0.75415,0.00152,0.62492,0.50713,0.50692,0.16384,2.47119,1.89036,0.00318,1.73887e-05,1.73887e-05,1.73887e-05
328,2305.5,1.42498,0.76057,0.00146,0.64089,0.5287,0.53321,0.18966,2.30979,1.84928,0.00289,1.71958e-05,1.71958e-05,1.71958e-05
329,2312.08,1.41328,0.74538,0.00144,0.64801,0.51858,0.52061,0.17165,2.40317,1.91485,0.00308,1.70052e-05,1.70052e-05,1.70052e-05
330,2318.7,1.45443,0.77273,0.00149,0.60792,0.51776,0.49877,0.17064,2.40449,1.88676,0.0031,1.6817e-05,1.6817e-05,1.6817e-05
331,2325.17,1.42001,0.75819,0.00139,0.64149,0.51184,0.51362,0.17562,2.39709,1.94358,0.00305,1.66312e-05,1.66312e-05,1.66312e-05
332,2331.66,1.39175,0.78151,0.0014,0.62884,0.51852,0.50594,0.17273,2.4183,1.92315,0.00312,1.64477e-05,1.64477e-05,1.64477e-05
333,2338.21,1.45346,0.77857,0.00142,0.6111,0.51587,0.49061,0.16061,2.47148,1.94569,0.00321,1.62666e-05,1.62666e-05,1.62666e-05
334,2344.7,1.40996,0.76144,0.00154,0.59728,0.50986,0.48623,0.15629,2.5044,1.95837,0.00328,1.60879e-05,1.60879e-05,1.60879e-05
335,2351.35,1.43748,0.77848,0.00158,0.60984,0.51539,0.4889,0.16485,2.45199,1.90365,0.00319,1.59116e-05,1.59116e-05,1.59116e-05
336,2357.89,1.41473,0.79196,0.00145,0.60089,0.52766,0.50289,0.17308,2.42016,1.90243,0.00313,1.57377e-05,1.57377e-05,1.57377e-05
337,2364.35,1.40077,0.7441,0.00147,0.62716,0.50521,0.50078,0.16886,2.44075,1.93168,0.00316,1.55662e-05,1.55662e-05,1.55662e-05
338,2370.86,1.40045,0.7751,0.00146,0.6114,0.51625,0.49754,0.17047,2.41968,1.92983,0.00313,1.53972e-05,1.53972e-05,1.53972e-05
339,2377.4,1.41218,0.75966,0.00153,0.62556,0.49455,0.49221,0.16245,2.4836,1.90298,0.00327,1.52305e-05,1.52305e-05,1.52305e-05
340,2383.85,1.42693,0.76414,0.00145,0.63695,0.51343,0.51513,0.18896,2.32914,1.87789,0.00299,1.50664e-05,1.50664e-05,1.50664e-05
341,2390.32,1.43354,0.80124,0.00155,0.62069,0.50079,0.49278,0.1621,2.4855,1.88222,0.0033,1.49047e-05,1.49047e-05,1.49047e-05
342,2397,1.40144,0.7694,0.00145,0.60642,0.5133,0.49733,0.16553,2.47189,1.90834,0.00326,1.47455e-05,1.47455e-05,1.47455e-05
