source_image,status,box_area_norm,any_pred_overlap
PS_PS-100x.png,FN,9.134902731933619e-05,True
PS_PS-100x.png,FN,0.00030665710727539067,False
PS_PS-100x.png,FN,9.85985514322913e-06,False
PS_PS-100x.png,FN,0.0005185836554036443,True
PS_PS-100x.png,FN,0.00019299515615234383,False
PS_PS-100x.png,FN,2.928662198893265e-05,False
PS_PS-100x.png,TP,0.00010447916057942724,
PS_PS-100x.png,FN,0.0013399761279785155,True
PS_PS-100x.png,FN,1.572138716634127e-05,False
PS_PS-100x.png,FN,1.4171152099609087e-05,False
PS_PS-100x.png,FN,8.648763020833285e-06,False
PS_PS-100x.png,FN,1.833750000000004e-05,False
PS_PS-100x.png,FN,2.8123602050781328e-05,True
PS_PS-100x.png,FN,3.870988460286493e-05,True
PS_PS-100x.png,TP,0.0006058437664225246,
PS_PS-100x.png,TP,6.145552158203093e-05,
PS_PS-100x.png,FN,8.296640709635431e-05,False
PS_PS-100x.png,TP,0.0006231894899088556,
PS_PS-100x.png,FN,9.938153227539042e-05,False
PS_PS-100x.png,FN,9.762928749999954e-05,False
PS_PS-100x.png,FN,0.00025201585735676953,True
PS_PS-100x.png,FN,1.4630208333333397e-05,False
PS_PS-100x.png,FN,1.4630208333333397e-05,False
PS_PS-100x.png,FN,5.1754628059895635e-05,False
PS_PS-100x.png,TP,2.994495117187474e-05,
PS_PS-100x.png,FN,9.592207084960936e-05,False
PS_PS-100x.png,FN,2.2163368261718914e-05,False
PS_PS-100x.png,TP,0.00031879404353841155,
PS_PS-100x.png,TP,0.00034294638938802124,
PS_PS-100x.png,TP,0.00012974223932291667,
PS_PS-100x.png,FN,0.000424613248323567,True
PS_PS-100x.png,TP,0.00011772085173339934,
PS_PS-100x.png,FN,6.038276672363318e-05,False
PS_PS-100x.png,FN,3.9267274739583076e-05,False
PS_PS-100x.png,FN,1.7341972656250354e-05,False
PS_PS-100x.png,FN,0.0009633641536458342,True
PS_PS-100x.png,TP,0.00035657144767252603,
PS_PS-100x.png,FN,6.240284220377601e-05,False
PS_PS-100x.png,FN,2.4875605550130382e-05,False
PS_PS-100x.png,FN,0.00013986490384928436,False
PS_PS-100x.png,TP,0.0018218400673502633,
PS_PS-100x.png,FN,7.087012473958385e-05,True
PS_PS-100x.png,FN,8.404946171874904e-05,False
PS_PS-100x.png,FN,5.9185471085611746e-05,False
PS_PS-100x.png,TP,7.407315063476563e-05,
PS_PS-100x.png,TP,0.0002649823856282546,
PS_PS-100x.png,TP,7.492508845214977e-05,
PS_PS-100x.png,FN,6.888107711588588e-05,True
PS_PS-100x.png,FN,3.180697749023501e-05,False
PS_PS-100x.png,FN,2.9067846435547064e-05,False
PS_PS-100x.png,FN,5.915232216796839e-05,False
PS_PS-100x.png,FN,5.667453458658887e-05,True
PS_PS-100x.png,FN,3.383504505208385e-05,True
PS_PS-100x.png,FN,1.4630208333333006e-05,False
PS_PS-100x.png,FN,4.750436367187476e-05,False
PS_PS-100x.png,TP,8.115699344075454e-05,
PS_PS-100x.png,FN,5.8440131876628476e-05,False
PS_PS-100x.png,FN,0.0004104952817138704,False
PS_PS-100x.png,TP,0.00043016533229166563,
PS_PS-100x.png,TP,0.00023634843216959869,
PS_PS-100x.png,FN,2.7031881494139952e-05,False
PS_PS-100x.png,TP,0.00015060231621093694,
PS_PS-100x.png,FN,2.3964935009765386e-05,False
PS_PS-100x.png,FN,2.665090399576815e-05,False
PS_PS-100x.png,FN,5.6010643147786656e-05,False
PS_PS-100x.png,TP,0.00013567999472656217,
PS_PS-100x.png,TP,0.00019174011756184926,
PS_PS-100x.png,FN,6.705757255045573e-05,False
PS_PS-100x.png,TP,0.0001378437626953134,
PS_PS-100x.png,TP,0.00011698889897460912,
PS_PS-100x.png,FN,0.00010179848693847707,False
PS_PS-100x.png,FN,8.91151883789065e-05,False
PS_PS-100x.png,FN,7.235402968749964e-05,False
PS_PS-100x.png,TP,0.0001479846212646485,
PS_PS-100x.png,FN,2.475521713867235e-05,False
PS_PS-100x.png,TP,0.00016989310847167807,
PS_PS-100x.png,FN,0.00011226419554036411,True
PS_PS-100x.png,FN,0.0001311094937988285,False
PS_PS-100x.png,TP,9.724577991536374e-05,
PS_PS-100x.png,FN,2.5411556477864136e-05,True
PS_PS-100x.png,TP,0.0035584053365478436,
PS_PS-100x.png,FN,2.0345052083333332e-05,True
PS_PS-100x.png,FN,4.666120454101594e-05,True
PS_PS-100x.png,FN,2.0345052083332868e-05,True
PS_PS-100x.png,FN,4.997063408203042e-05,True
PS_PS-100x.png,TP,9.596728210449138e-05,
PS_PS-100x.png,FN,6.199658334960954e-05,True
PS_PS-100x.png,TP,0.0011588604613769534,
PS_PS-100x.png,FN,0.00024070502668456983,False
PS_PS-100x.png,FN,5.2822451171875085e-05,False
PS_PS-100x.png,FN,9.370090791015639e-05,False
PS_PS-100x.png,FN,0.00021071991129557386,False
PS_PS-100x.png,FN,8.119028369140495e-06,False
PS_PS-100x.png,FN,2.165479946289061e-05,False
PS_PS-100x.png,FN,5.17078999023436e-05,False
PS_PS-100x.png,TP,0.0007784579581868513,
PS_PS-100x.png,TP,6.082359780273404e-05,
PS_PS-100x.png,FN,5.4042835693358734e-05,False
PS_PS-100x.png,FN,1.9876893359375134e-05,True
PS_PS-100x.png,FN,4.324612453613311e-05,False
PS_PS-100x.png,FN,4.1266644580077486e-05,False
PS_PS-100x.png,FN,6.074926489257822e-05,False
PS_PS-100x.png,TP,0.0025439586588541646,
PS_PS-100x.png,TP,0.0017626953125,
PS_PS-100x.png,TP,0.0013387044270833336,
PS_PS-100x.png,TP,0.00056640625,
PS_PS-100x.png,TP,0.002122971900512695,
PS_PS-100x.png,TP,0.00030436197916666665,
PS_PS-100x.png,TP,0.0005113046875000005,
PS_PS-100x.png,TP,0.00043682289003906205,
PS_PS-100x.png,TP,0.00021985821734212156,
PS_PS-100x.png,TP,0.00014505390207519486,
PS_PS-100x.png,FN,0.00016857749248046867,True
PS_PS-100x.png,FN,2.2339414770507535e-05,False
PS_PS-100x.png,TP,7.157909134114638e-05,
PS_PS-100x.png,FN,2.874747312825574e-05,True
PS_PS-100x.png,FN,3.765690944010408e-05,False
PS_PS-100x.png,TP,0.00014269814277343692,
PS_PS-100x.png,FN,3.792475935058609e-05,False
PS_PS-100x.png,FN,3.774318362630187e-05,True
PS_PS-100x.png,FN,3.5578022745768136e-05,True
PS_PS-100x.png,TP,0.0001630434298502595,
PS_PS-100x.png,FN,4.073411206054749e-05,False
PS_PS-100x.png,TP,7.418336059570354e-05,
PS_PS-100x.png,TP,0.00017209248616536528,
PS_PS-100x.png,FN,0.00027888986027018136,False
PS_PS-100x.png,FN,3.927527978515596e-05,False
PS_PS-100x.png,FN,0.0015722822925944005,True
PS_PS-100x.png,FN,0.001042434488696287,True
PS_PS-100x.png,TP,7.78471235351562e-05,
PS_PS-100x.png,FN,4.4785812093098354e-05,False
PS_PS-100x.png,FN,5.85762205566404e-05,True
PS_PS-100x.png,FN,0.004672755041666671,True
PS_PS-100x.png,TP,6.730337669270741e-05,
PS_PS-100x.png,TP,9.522651656900961e-05,
PS_PS-100x.png,FN,2.554929257812474e-05,False
PS_PS-100x.png,FN,1.8804472070312685e-05,False
PS_PS-100x.png,FN,5.614657578125003e-05,True
PS_PS-100x.png,TP,0.0147265625,
PS_PS-100x.png,TP,0.0035470137259765657,
PS_PS-100x.png,TP,0.004841048177083336,
PS_PS-100x.png,TP,0.002092764160156249,
PS_PS-100x.png,TP,0.0016097005208333332,
PS_PS-100x.png,TP,0.000957232024560547,
PS_PS-100x.png,TP,0.0012578581903320337,
PS_PS-100x.png,TP,0.0006551106770833334,
PS_PS-100x.png,TP,0.0005078125,
PS_PS-100x.png,FN,0.001578466823421222,True
PS_PS-100x.png,TP,0.00037109374999999995,
PS_PS-100x.png,TP,0.00029052734375,
PS_PS-100x.png,FN,0.0008577473958333334,False
PS_PS-100x.png,TP,0.00048828125,
PS_PS-100x.png,TP,0.00016113281249999998,
PS_PS-100x.png,TP,0.0017499754279947926,
PS_PS-100x.png,TP,0.0005493164062500001,
PS_PS-100x.png,TP,0.000577807617187499,
PS_PS-100x.png,TP,0.00023925781249999997,
PS_PS-100x.png,TP,0.00014322916666666667,
PS_PS-100x.png,TP,0.0003743489583333333,
PS_PS-100x.png,FN,0.000703125,True
PS_PS-100x.png,TP,0.0002685546875,
PS_PS-100x.png,TP,0.00017338741656901076,
PS_PS-100x.png,FN,0.00023500912773437614,False
PS_PS-100x.png,TP,0.000351728687272136,
PS_PS-100x.png,TP,0.0003535062024169918,
PS_PS-100x.png,FN,0.00020500588828124906,False
PS_PS-100x.png,TP,8.821245673828095e-05,
PS_PS-100x.png,FN,2.8864066625977027e-05,False
PS_PS-100x.png,FN,2.0345052083333332e-05,False
PS_PS-100x.png,FN,5.52458210449224e-05,False
PS_PS-100x.png,FN,4.0858050602213094e-05,False
PS_PS-100x.png,FN,4.3375830476888095e-05,False
PS_PS-100x.png,FN,0.00012457007578125034,True
PS_PS-100x.png,TP,0.0002090154128417985,
PS_PS-100x.png,FN,0.0013041227615234346,True
PS_PS-100x.png,FN,0.00010661282050781184,True
PS_PS-100x.png,FN,7.304716819661434e-05,False
PS_PS-100x.png,FN,0.0002933796278483056,False
PS_PS-100x.png,FN,2.0345052083333332e-05,False
PS_PS-100x.png,FN,0.0023355536328125005,True
PS_PS-100x.png,FN,5.670246663411388e-05,False
PS_PS-100x.png,TP,0.00028318865483398627,
PS_PS-100x.png,TP,0.00026248578825683656,
PS_PS-100x.png,TP,0.00011652744640299346,
PS_PS-100x.png,FN,3.446281380208322e-05,False
PS_PS-100x.png,FN,2.591148958333287e-05,False
PS_PS-100x.png,FN,4.974523929036371e-05,False
PS_PS-100x.png,FN,9.378968343098976e-05,True
PS_PS-100x.png,TP,0.000132621751839193,
PS_PS-100x.png,TP,6.962609045410105e-05,
PS_PS-100x.png,FN,1.4236840820312487e-05,False
PS_PS-100x.png,FN,0.001743991718351239,True
PS_PS-100x.png,FN,0.004478846507470699,True
PS_PS-100x.png,FN,4.541737537434921e-05,False
PS_PS-100x.png,FN,2.3923581445312336e-05,False
PS_PS-100x.png,FN,8.590492963053413e-05,False
PS_PS-100x.png,TP,8.681092583007835e-05,
PS_PS-100x.png,FN,3.671137272135396e-05,False
PS_PS-100x.png,FN,2.3334041731770682e-05,False
PS_PS-100x.png,FN,4.489630172526011e-05,False
PS_PS-100x.png,TP,0.0003675701847167949,
PS_PS-100x.png,TP,0.0004225455000000009,
PS_PS-100x.png,TP,0.00030792272703450543,
PS_PS-100x.png,FN,0.00022170187778320266,False
PS_PS-100x.png,TP,0.000248707504606118,
PS_PS-100x.png,FN,0.0001542772124348962,False
PS_PS-100x.png,FN,2.6685210807291348e-05,True
PS_PS-100x.png,FN,5.1231273844400624e-05,False
PS_PS-100x.png,TP,8.936692675781297e-05,
PS_PS-100x.png,FN,0.00014032363483072955,False
PS_PS-100x.png,FN,2.3130419140625115e-05,False
PS_PS-100x.png,TP,0.0001990363026285802,
PS_PS-100x.png,FN,4.8085089355468985e-05,False
PS_PS-100x.png,FN,0.0003537663041666673,True
PS_PS-100x.png,TP,7.945307224121088e-05,
PS_PS-100x.png,FN,0.0002394592077392563,True
PS_PS-100x.png,TP,6.446807283528627e-05,
PS_PS-100x.png,FN,8.511407412109294e-05,False
PS_PS-100x.png,FN,6.280760254720012e-05,False
PS_PS-100x.png,FN,6.326475597330629e-05,False
PS_PS-100x.png,FN,4.968036022135373e-05,True
PS_PS-100x.png,FN,1.953430971679698e-05,False
PS_PS-100x.png,FN,1.2951655664062535e-05,False
PS_PS-100x.png,TP,0.00016172191341145667,
PS_PS-100x.png,FN,3.054372661132814e-05,False
PS_PS-100x.png,TP,9.417183153483086e-05,
PS_PS-100x.png,FN,0.0003864600999999995,True
PS_PS-100x.png,FN,0.00016374050196940043,False
PS_PS-100x.png,FN,0.00010327874742024649,False
PS_PS-100x.png,FN,3.9573869954426594e-05,False
PS_PS-100x.png,FN,3.94878035970044e-05,True
PS_PS-100x.png,TP,9.373455978190209e-05,
PS_PS-100x.png,FN,0.0005802501979817726,True
PS_PS-100x.png,FN,8.992191905110719e-05,True
PS_PS-100x.png,TP,0.00013776751563313798,
PS_PS-100x.png,FN,7.30829937744141e-05,False
PS_PS-100x.png,FN,0.0007090370900065126,False
PS_PS-100x.png,FN,1.3645182291666854e-05,False
PS_PS-100x.png,FN,1.4588142260741834e-05,False
PS_PS-100x.png,FN,1.3020833333333334e-05,False
PS_PS-100x.png,FN,2.156973747558525e-05,False
PS_PS-100x.png,FN,0.00017023850036621262,False
PS_PS-100x.png,FN,1.3020833333333334e-05,False
PS_PS-100x.png,FN,2.474887779947947e-05,False
PS_PS-100x.png,FN,5.608024835611915e-05,False
PS_PS-100x.png,FN,4.486343115234499e-06,False
PS_PS-100x.png,FN,0.0030944257478027347,True
PS_PS-100x.png,FN,2.270362133789012e-05,False
PS_PS-100x.png,FN,1.3111065624999537e-05,False
PS_PS-100x.png,FN,2.5232443196614938e-05,False
PS_PS-100x.png,FN,2.8972250805664482e-05,False
PS_PS-100x.png,FN,5.232229250488221e-05,False
PS_PS-100x.png,FN,1.8382454801432833e-05,False
PS_PS-100x.png,FN,1.9450994059245537e-05,False
PS_PS-100x.png,FN,0.0002561173229248054,False
PS_PS-100x.png,FN,3.5934244791667e-06,False
PS_PS-100x.png,FN,3.043619791666674e-06,False
PS_PS-100x.png,FN,3.043619791666674e-06,False
PS_PS-100x.png,FN,6.1042302246096345e-06,False
PS_PS-100x.png,FN,1.4061170166015803e-05,False
PS_PS-100x.png,FN,0.0032468178727294936,True
PS_PS-100x.png,FN,9.871871953125021e-05,False
PS_PS-100x.png,FN,1.4327784749349208e-05,False
PS_PS-100x.png,FN,7.429054443359511e-06,False
PS_PS-100x.png,FN,6.3761047119138915e-06,False
PS_PS-100x.png,FN,2.8364360742187334e-05,False
PS_PS-100x.png,FN,0.00013242221761067778,True
PS_PS-100x.png,FN,4.9003520507812766e-05,True
PS_PS-100x.png,FN,7.504606323242067e-06,False
PS_PS-100x.png,FN,8.584798177083314e-06,True
PS_PS-100x.png,FN,6.868462444661381e-05,True
PS_PS-100x.png,FN,3.285501993815154e-05,False
PS_PS-100x.png,FN,0.0002247587141601557,False
PS_PS-100x.png,FN,7.38295869140607e-05,False
PS_PS-100x.png,FN,3.003900553385629e-06,False
PS_PS-100x.png,FN,2.28393869140613e-05,True
PS_PS-100x.png,FN,4.047228332519476e-05,False
PS_PS-100x.png,FN,0.0001801471170817067,False
PS_PS-100x.png,FN,2.403139882812477e-05,False
PS_PS-100x.png,FN,0.00021634339645996186,False
PS_PS-100x.png,FN,1.0014191202799346e-05,False
PS_PS-100x.png,FN,8.937717057291024e-06,False
PS_PS-100x.png,FN,4.397298177083083e-06,False
PS_PS-100x.png,FN,1.1642477783203104e-05,False
PS_PS-100x.png,FN,6.3128926757809575e-06,False
PS_PS-100x.png,FN,2.236093004557235e-05,True
PS_PS-100x.png,FN,1.0381756420898346e-05,False
PS_PS-100x.png,FN,3.476402311197902e-05,True
PS_PS-100x.png,FN,3.88300533040368e-05,False
PS_PS-100x.png,FN,1.1483041503906372e-05,False
PS_PS-100x.png,FN,0.00030849160848795743,True
PS_PS-100x.png,FN,4.892675992838561e-06,False
PS_PS-100x.png,FN,0.00034540723469238184,False
PS_PS-100x.png,FN,2.5221314493815726e-05,False
PS_PS-100x.png,FN,6.9686182861327175e-06,False
PS_PS-100x.png,FN,3.37962907714857e-06,False
PS_PS-100x.png,FN,9.649848144531082e-06,False
PS_PS-100x.png,FN,1.3111065625000118e-05,False
PS_PS-100x.png,FN,1.1074110319010338e-05,False
PS_PS-100x.png,FN,6.168529882812565e-06,False
PS_PS-100x.png,FN,4.695005566406274e-06,False
PS_PS-100x.png,FN,0.00021887478149414306,False
PS_PS-100x.png,FN,1.201123046874993e-05,False
PS_PS-100x.png,FN,1.2498372493489536e-05,False
PS_PS-100x.png,FN,4.956084667969024e-06,False
PS_PS-100x.png,FN,1.4820456445312532e-05,False
PS_PS-100x.png,FN,1.0864629370116869e-05,False
PS_PS-100x.png,FN,0.0019738368633789045,True
PS_PS-100x.png,FN,0.0007599785577392564,True
PS_PS-100x.png,TP,6.601432321777318e-05,
PS_PS-100x.png,FN,2.0402398242187564e-05,False
PS_PS-100x.png,FN,1.3368226188150823e-05,False
PS_PS-100x.png,FN,6.104230224609353e-06,False
PS_PS-100x.png,FN,0.0030104498676269496,True
PS_PS-100x.png,FN,7.28189116373684e-05,False
PS_PS-100x.png,FN,0.0013529620690104136,True
PS_PS-100x.png,FN,1.737966448567736e-05,True
PS_PS-100x.png,FN,6.939795898437229e-06,False
PS_PS-100x.png,FN,1.6771159016927036e-05,False
PS_PS-100x.png,FN,5.425826220703297e-06,False
PS_PS-100x.png,FN,1.8115957226562722e-05,False
PS_PS-100x.png,FN,4.094521653645758e-05,False
PS_PS-100x.png,FN,5.762000366210752e-06,False
PS_PS-100x.png,FN,2.175607662760413e-05,False
PS_PS-100x.png,FN,3.671778991699232e-05,False
PS_PS-100x.png,FN,6.853142949218831e-05,False
PS_PS-100x.png,FN,3.980874825846312e-05,False
PS_PS-100x.png,FN,1.4862346191406653e-05,False
PS_PS-100x.png,FN,1.677115901692738e-05,False
PS_PS-100x.png,FN,1.3966556575521099e-05,True
PS_PS-100x.png,TP,0.0002633076171875001,
PS_PS-100x.png,TP,0.00029931631925455643,
PS_PS-100x.png,FN,2.3555673510742258e-05,False
PS_PS-100x.png,FN,9.777857381184729e-06,False
PS_PS-100x.png,FN,2.612289257812535e-05,False
PS_PS-100x.png,FN,1.2471949511719008e-05,False
PS_PS-100x.png,FN,1.5688267496744823e-05,False
PS_PS-100x.png,FN,1.3150876009114451e-05,False
PS_PS-100x.png,FN,5.335122812500038e-05,False
PS_PS-100x.png,FN,7.711061914062554e-06,False
PS_PS-100x.png,FN,2.3645128662109837e-05,False
PS_PS-100x.png,FN,3.0440807031249428e-05,True
PS_PS-100x.png,FN,1.9332999780273547e-05,False
PS_PS-100x.png,FN,2.378442819010418e-05,False
PS_PS-100x.png,FN,3.2478622558593636e-05,True
PS_PS-100x.png,FN,1.2681138647461245e-05,False
PS_PS-100x.png,FN,5.535279134114612e-06,False
PS_PS-100x.png,FN,2.2132050659179536e-05,False
PS_PS-100x.png,FN,3.4820963541667043e-06,False
PS_PS-100x.png,FN,2.6877071533203118e-05,False
PS_PS-100x.png,FN,0.0006056914731445293,True
PS_PS-100x.png,FN,0.00017643746789550928,False
PS_PS-100x.png,FN,3.2803375748697684e-05,False
PS_PS-100x.png,FN,1.7879102986653605e-05,False
PS_PS-100x.png,FN,1.6680495605468645e-05,False
PS_PS-100x.png,FN,1.486291992187496e-05,False
PS_PS-100x.png,FN,2.2467594889322634e-05,False
PS_PS-100x.png,FN,6.232336972656218e-05,False
PS_PS-100x.png,FN,3.685407788899675e-05,False
PS_PS-100x.png,FN,4.4689320084635966e-05,False
PS_PS-100x.png,FN,3.005796484374945e-05,False
PS_PS-100x.png,FN,4.1809161718749875e-05,True
PS_PS-100x.png,FN,5.2394484204101016e-05,False
PS_PS-100x.png,FN,0.00020973723417968746,False
PS_PS-100x.png,FN,7.718534659830751e-05,False
PS_PS-100x.png,FN,1.827481914062513e-05,False
PS_PS-100x.png,FN,0.0002577075901611333,False
PS_PS-100x.png,FN,2.4017543554687568e-05,False
PS_PS-100x.png,FN,0.058878833338281235,True
PS_PS-100x.png,FN,1.8879851578775934e-05,True
PS_PS-100x.png,FN,1.3817494653320303e-05,False
PS_PS-100x.png,FN,7.374793831380058e-06,True
PS_PS-100x.png,FN,0.010544780556298827,True
PS_PS-100x.png,FN,8.678890909830286e-06,False
PS_PS-100x.png,FN,0.009652425387939452,True
PS_PS-100x.png,FN,1.157744531249983e-05,False
PS_PS-100x.png,FN,1.2127846468098735e-05,False
PS_PS-100x.png,FN,1.6691522070312196e-05,False
PS_PS-100x.png,FN,2.0185621988931907e-05,False
PS_PS-100x.png,FN,3.3133552693685004e-05,False
PS_PS-100x.png,FN,9.409526236979156e-06,False
PS_PS-100x.png,FN,0.005410192552368164,True
PS_PS-100x.png,FN,1.3508441975911595e-05,False
PS_PS-100x.png,FN,1.5610031966145793e-05,True
PS_PS-100x.png,FN,8.952558854166784e-06,False
PS_PS-100x.png,FN,0.00011350454813639316,False
PS_PS-100x.png,FN,1.0487481176757977e-05,False
PS_PS-100x.png,FN,9.252323391927103e-05,False
PS_PS-100x.png,FN,1.4212884342447928e-05,False
PS_PS-100x.png,FN,1.2252808707682391e-05,False
PS_PS-100x.png,FN,9.358336914062302e-06,False
PS_PS-100x.png,FN,0.007065914662239579,True
PS_PS-100x.png,FN,2.4565172705077533e-05,False
PS_PS-100x.png,FN,4.238281249999883e-06,False
PS_PS-100x.png,FN,0.02631104756266278,True
PS_PS-100x.png,FN,0.13749709092934567,True
PS_PS-100x.png,FN,1.4696038932291604e-05,False
PS_PS-100x.png,FN,1.1451406860351502e-05,False
PS_PS-100x.png,FN,0.0010572380621337875,False
PS_PS-100x.png,FN,8.594779337564991e-06,False
PS_PS-100x.png,FN,0.015340860568945314,True
PS_PS-100x.png,FN,7.956177027994925e-05,False
PS_PS-100x.png,FN,3.1826389843750004e-05,False
PS_PS-100x.png,FN,0.10232636010009763,True
PS_PS-100x.png,FN,2.4754847403971504e-05,False
PS_PS-100x.png,FN,0.0001203945796712242,True
PS_PS-100x.png,FN,0.19024764288710938,True
PS_PS-100x.png,FN,1.0558153971354456e-05,False
PS_PS-100x.png,FN,2.733050332031253e-05,False
PS_PS-100x.png,FN,0.0033490096728515627,True
PS_PS-100x.png,FN,1.777472094726577e-05,False
PS_PS-100x.png,FN,0.0005410311581542976,False
PS_PS-100x.png,FN,2.3920307910156056e-05,False
PS_PS-100x.png,FN,1.8712864160156143e-05,False
PS_PS-100x.png,FN,1.2909181079101481e-05,False
PS_PS-100x.png,TP,0.0007197174397786463,
PS_PS-100x.png,FN,0.0009824960460205067,True
PS_PS-100x.png,FN,0.0005410292960286447,False
PS_PS-100x.png,FN,5.941406249999984e-06,False
PS_PS-100x.png,FN,9.567474576822774e-06,False
PS_PS-100x.png,FN,0.0018300266646402996,True
PS_PS-100x.png,FN,4.166526442057328e-05,False
PS_PS-100x.png,FN,3.6037437825521356e-06,False
PS_PS-100x.png,FN,0.0011369700828450513,True
PS_PS-100x.png,FN,4.609886411946568e-05,True
PS_PS-100x.png,FN,3.809737976888005e-05,False
PS_PS-100x.png,FN,2.0643607177734386e-05,False
PS_PS-100x.png,FN,9.824791762695269e-05,True
PS_PS-100x.png,FN,0.0011721574268717457,False
PS_PS-100x.png,FN,0.0001631923269856769,False
PS_PS-100x.png,FN,1.1199239843750233e-05,False
PS_PS-100x.png,FN,1.1198818693033715e-05,False
PS_PS-100x.png,FN,5.902683056640506e-06,False
PS_PS-100x.png,FN,0.006699075788671877,True
PS_PS-100x.png,FN,2.4997095019530816e-05,False
PS_PS-100x.png,FN,4.4285274308267887e-05,False
PS_PS-200x-2.png,TP,0.0014664713541666665,
PS_PS-200x-2.png,TP,0.0019140625000000002,
PS_PS-200x-2.png,TP,0.0005086263020833334,
PS_PS-200x-2.png,FN,0.0024169921875,True
PS_PS-200x-2.png,TP,0.00037434895833333336,
PS_PS-200x-2.png,TP,0.00035156250000000004,
PS_PS-200x-2.png,TP,0.00048828125,
PS_PS-200x-2.png,TP,0.000166015625,
PS_PS-200x-2.png,TP,0.00021972656249999998,
PS_PS-200x-2.png,TP,6.835937499999999e-05,
PS_PS-200x-2.png,FN,3.4179687499999996e-05,False
PS_PS-200x-2.png,TP,0.0008024088541666667,
PS_PS-200x-2.png,TP,0.00014648437500000002,
PS_PS-200x-2.png,TP,0.00025634765624999996,
PS_PS-200x-2.png,FN,0.000244140625,False
PS_PS-200x-2.png,FN,0.00015869140625,False
PS_PS-200x-2.png,TP,0.00044330425549316606,
PS_PS-200x-2.png,TP,9.765624999999999e-05,
PS_PS-200x-2.png,TP,0.0002473958333333333,
PS_PS-200x-2.png,FN,0.0002882849121093753,True
PS_PS-200x-2.png,FN,0.00012532552083333333,False
PS_PS-200x-2.png,FN,0.00010579427083333334,False
PS_PS-200x-2.png,FN,0.00013671874999999999,False
PS_PS-200x-2.png,FN,8.951822916666666e-05,False
PS_PS-200x-2.png,FN,0.00011637369791666666,True
PS_PS-200x-2.png,TP,0.00013834635416666666,
PS_PS-200x-2.png,TP,0.0001953125,
PS_PS-200x-2.png,TP,9.765624999999999e-05,
PS_PS-200x-2.png,TP,9.521484375e-05,
PS_PS-200x-2.png,FN,9.765624999999999e-05,True
PS_PS-200x-2.png,FN,5.6966145833333334e-05,False
PS_PS-200x-2.png,FN,8.951822916666666e-05,False
PS_PS-200x-2.png,TP,9.521484375e-05,
PS_PS-200x-2.png,FN,0.00025390625,True
PS_PS-200x-2.png,FN,0.00013020833333333333,False
PS_PS-200x-2.png,TP,0.00013020833333333333,
PS_PS-200x-2.png,TP,0.00010579427083333334,
PS_PS-200x-2.png,TP,0.00017578125000000002,
PS_PS-200x-2.png,FN,0.0005126953125,False
PS_PS-200x-2.png,TP,9.521484375e-05,
PS_PS-200x-2.png,TP,0.00014811197916666667,
PS_PS-200x-2.png,FN,3.662109375e-05,False
PS_PS-200x-2.png,FN,3.90625e-05,False
PS_PS-200x-2.png,FN,8.463541666666667e-05,False
PS_PS-200x-2.png,FN,0.0002620442708333333,False
PS_PS-200x-2.png,FN,6.510416666666667e-05,False
PS_PS-200x-2.png,FN,6.510416666666667e-05,True
PS_PS-200x-2.png,FN,4.557291666666666e-05,False
PS_PS-200x-2.png,TP,6.10534869140621e-05,
PS_PS-200x-2.png,TP,4.557291666666666e-05,
PS_PS-200x-2.png,FN,8.951822916666666e-05,False
PS_PS-200x-2.png,FN,3.90625e-05,False
PS_PS-200x-2.png,FN,0.00044840494791666667,False
PS_PS-200x-2.png,FN,0.000341796875,False
PS_PS-200x-2.png,FN,9.765624999999999e-05,True
PS_PS-200x-2.png,FN,3.987630208333333e-05,False
PS_PS-200x-2.png,FN,0.00010986328124999999,False
PS_PS-200x-2.png,FN,5.6966145833333334e-05,False
PS_PS-200x-2.png,FN,8.789062500000001e-05,False
PS_PS-200x-2.png,FN,6.510416666666667e-05,True
PS_PS-200x-2.png,TP,4.39453125e-05,
PS_PS-200x-2.png,FN,3.4179687499999996e-05,False
PS_PS-200x-2.png,FN,0.00017985026041666667,False
PS_PS-200x-2.png,FN,7.32421875e-05,True
PS_PS-200x-2.png,FN,3.4179687499999996e-05,False
PS_PS-200x-2.png,FN,2.8483072916666664e-05,False
PS_PS-200x-2.png,FN,7.32421875e-05,False
PS_PS-200x-2.png,FN,5.859375e-05,False
PS_PS-200x-2.png,FN,5.859375e-05,False
PS_PS-200x-2.png,FN,4.8828125e-05,False
PS_PS-200x-2.png,FN,3.470442708333336e-05,False
PS_PS-200x-2.png,FN,3.255208333333333e-05,False
PS_PS-200x-2.png,FN,3.987630208333333e-05,False
PS_PS-200x-2.png,FN,4.0690104166666664e-05,False
PS_PS-200x-2.png,FN,3.906250000000001e-05,False
PS_PS-200x-2.png,FN,4.557291666666667e-05,False
PS_PS-200x-2.png,FN,3.255208333333333e-05,False
PS_PS-200x-2.png,FN,3.4179687499999996e-05,False
PS_PS-200x-2.png,FN,2.44140625e-05,False
PS_PS-200x-2.png,FN,2.8483072916666667e-05,False
PS_PS-200x-2.png,FN,4.8828125e-05,True
PS_PS-200x-2.png,FN,4.8828125e-05,True
PS_PS-200x-2.png,FN,0.00011588868222656224,False
PS_PS-200x-2.png,FN,3.8573724560546955e-05,False
PS_PS-200x-2.png,FN,4.456351987304723e-05,False
PS_PS-200x-2.png,FN,3.6219738671874976e-05,False
